_id,userId,skillName,proficiency,isVerified
66123898c478ba97b06a72c2,6612383ac478ba97b06a6d31,PHP,Amateur,True
66123898c478ba97b06a72c3,6612383ac478ba97b06a6d31,React Native,Amateur,True
66123898c478ba97b06a72c4,6612383ac478ba97b06a6d32,AWS Lambda,Amateur,True
66123898c478ba97b06a72c5,6612383ac478ba97b06a6d32,Snowflake,Beginner,True
66123898c478ba97b06a72c6,6612383ac478ba97b06a6d32,React Native,Amateur,True
66123898c478ba97b06a72c7,6612383ac478ba97b06a6d33,React Native,Excellent,True
66123898c478ba97b06a72c8,6612383ac478ba97b06a6d33,Snowflake,Amateur,True
66123898c478ba97b06a72c9,6612383ac478ba97b06a6d33,PHP,Beginner,True
66123898c478ba97b06a72ca,6612383ac478ba97b06a6d34,Python,Beginner,True
66123898c478ba97b06a72cb,6612383ac478ba97b06a6d34,Alteryx,Excellent,True
66123898c478ba97b06a72cc,6612383ac478ba97b06a6d34,Angular,Amateur,True
66123898c478ba97b06a72cd,6612383ac478ba97b06a6d35,React,Beginner,True
66123898c478ba97b06a72ce,6612383ac478ba97b06a6d35,Snowflake,Beginner,True
66123898c478ba97b06a72cf,6612383ac478ba97b06a6d35,React Native,Beginner,True
66123898c478ba97b06a72d0,6612383ac478ba97b06a6d36,PHP,Beginner,True
66123898c478ba97b06a72d1,6612383ac478ba97b06a6d36,ADF,Amateur,True
66123898c478ba97b06a72d2,6612383ac478ba97b06a6d36,SQL,Beginner,True
66123898c478ba97b06a72d3,6612383ac478ba97b06a6d37,Power BI,Amateur,True
66123898c478ba97b06a72d4,6612383ac478ba97b06a6d37,AWS Lambda,Beginner,True
66123898c478ba97b06a72d5,6612383ac478ba97b06a6d37,Alteryx,Beginner,True
66123898c478ba97b06a72d6,6612383ac478ba97b06a6d38,React Native,Excellent,True
66123898c478ba97b06a72d7,6612383ac478ba97b06a6d38,React,Beginner,True
66123898c478ba97b06a72d8,6612383ac478ba97b06a6d38,AWS Lambda,Beginner,True
66123898c478ba97b06a72d9,6612383bc478ba97b06a6d39,Javascript,Beginner,True
66123898c478ba97b06a72da,6612383bc478ba97b06a6d39,Snowflake,Beginner,True
66123898c478ba97b06a72db,6612383bc478ba97b06a6d39,AWS Lambda,Beginner,True
66123898c478ba97b06a72dc,6612383bc478ba97b06a6d3a,Angular,Beginner,True
66123898c478ba97b06a72dd,6612383bc478ba97b06a6d3a,PHP,Excellent,True
66123898c478ba97b06a72de,6612383bc478ba97b06a6d3a,React,Excellent,True
66123898c478ba97b06a72df,6612383bc478ba97b06a6d3b,Alteryx,Beginner,True
66123898c478ba97b06a72e0,6612383bc478ba97b06a6d3b,Python,Excellent,True
66123898c478ba97b06a72e1,6612383bc478ba97b06a6d3b,Power BI,Beginner,True
66123898c478ba97b06a72e2,6612383bc478ba97b06a6d3c,Javascript,Beginner,True
66123898c478ba97b06a72e3,6612383bc478ba97b06a6d3c,ADF,Beginner,True
66123898c478ba97b06a72e4,6612383bc478ba97b06a6d3c,React Native,Excellent,True
66123899c478ba97b06a72e5,6612383bc478ba97b06a6d3d,Javascript,Excellent,True
66123899c478ba97b06a72e6,6612383bc478ba97b06a6d3d,Snowflake,Excellent,True
66123899c478ba97b06a72e7,6612383bc478ba97b06a6d3d,Power BI,Excellent,True
66123899c478ba97b06a72e8,6612383bc478ba97b06a6d3e,Angular,Excellent,True
66123899c478ba97b06a72e9,6612383bc478ba97b06a6d3e,Alteryx,Excellent,True
66123899c478ba97b06a72ea,6612383bc478ba97b06a6d3e,ADF,Beginner,True
66123899c478ba97b06a72eb,6612383bc478ba97b06a6d3f,Alteryx,Beginner,True
66123899c478ba97b06a72ec,6612383bc478ba97b06a6d3f,AWS Lambda,Beginner,True
66123899c478ba97b06a72ed,6612383bc478ba97b06a6d3f,React,Excellent,True
66123899c478ba97b06a72ee,6612383bc478ba97b06a6d40,React,Amateur,True
66123899c478ba97b06a72ef,6612383bc478ba97b06a6d40,Alteryx,Amateur,True
66123899c478ba97b06a72f0,6612383bc478ba97b06a6d40,Javascript,Beginner,True
66123899c478ba97b06a72f1,6612383bc478ba97b06a6d41,SQL,Amateur,True
66123899c478ba97b06a72f2,6612383bc478ba97b06a6d41,AWS Lambda,Amateur,True
66123899c478ba97b06a72f3,6612383bc478ba97b06a6d41,React Native,Excellent,True
66123899c478ba97b06a72f4,6612383bc478ba97b06a6d42,PHP,Amateur,True
66123899c478ba97b06a72f5,6612383bc478ba97b06a6d42,React,Amateur,True
66123899c478ba97b06a72f6,6612383bc478ba97b06a6d42,Javascript,Excellent,True
66123899c478ba97b06a72f7,6612383bc478ba97b06a6d43,SQL,Amateur,True
66123899c478ba97b06a72f8,6612383bc478ba97b06a6d43,React,Amateur,True
66123899c478ba97b06a72f9,6612383bc478ba97b06a6d43,AWS Lambda,Excellent,True
66123899c478ba97b06a72fa,6612383bc478ba97b06a6d44,React Native,Excellent,True
66123899c478ba97b06a72fb,6612383bc478ba97b06a6d44,PHP,Beginner,True
66123899c478ba97b06a72fc,6612383bc478ba97b06a6d44,Python,Amateur,True
66123899c478ba97b06a72fd,6612383bc478ba97b06a6d45,Javascript,Amateur,True
66123899c478ba97b06a72fe,6612383bc478ba97b06a6d45,Power BI,Amateur,True
66123899c478ba97b06a72ff,6612383bc478ba97b06a6d45,PHP,Beginner,True
66123899c478ba97b06a7300,6612383bc478ba97b06a6d46,Snowflake,Amateur,True
66123899c478ba97b06a7301,6612383bc478ba97b06a6d46,SQL,Excellent,True
66123899c478ba97b06a7302,6612383bc478ba97b06a6d46,Javascript,Beginner,True
66123899c478ba97b06a7303,6612383bc478ba97b06a6d47,React,Amateur,True
66123899c478ba97b06a7304,6612383bc478ba97b06a6d47,Angular,Beginner,True
66123899c478ba97b06a7305,6612383bc478ba97b06a6d47,Javascript,Excellent,True
66123899c478ba97b06a7306,6612383bc478ba97b06a6d48,AWS Lambda,Excellent,True
66123899c478ba97b06a7307,6612383bc478ba97b06a6d48,React,Amateur,True
66123899c478ba97b06a7308,6612383bc478ba97b06a6d48,PHP,Excellent,True
66123899c478ba97b06a7309,6612383bc478ba97b06a6d49,Alteryx,Amateur,True
66123899c478ba97b06a730a,6612383bc478ba97b06a6d49,Snowflake,Amateur,True
66123899c478ba97b06a730b,6612383bc478ba97b06a6d49,PHP,Beginner,True
66123899c478ba97b06a730c,6612383bc478ba97b06a6d4a,Python,Amateur,True
66123899c478ba97b06a730d,6612383bc478ba97b06a6d4a,React,Amateur,True
66123899c478ba97b06a730e,6612383bc478ba97b06a6d4a,PHP,Excellent,True
66123899c478ba97b06a730f,6612383bc478ba97b06a6d4b,Power BI,Beginner,True
66123899c478ba97b06a7310,6612383bc478ba97b06a6d4b,PHP,Beginner,True
66123899c478ba97b06a7311,6612383bc478ba97b06a6d4b,Snowflake,Amateur,True
6612389ac478ba97b06a7312,6612383cc478ba97b06a6d4c,Alteryx,Amateur,True
6612389ac478ba97b06a7313,6612383cc478ba97b06a6d4c,React Native,Beginner,True
6612389ac478ba97b06a7314,6612383cc478ba97b06a6d4c,Javascript,Excellent,True
6612389ac478ba97b06a7315,6612383cc478ba97b06a6d4d,Angular,Beginner,True
6612389ac478ba97b06a7316,6612383cc478ba97b06a6d4d,AWS Lambda,Beginner,True
6612389ac478ba97b06a7317,6612383cc478ba97b06a6d4d,Power BI,Amateur,True
6612389ac478ba97b06a7318,6612383cc478ba97b06a6d4e,Python,Amateur,True
6612389ac478ba97b06a7319,6612383cc478ba97b06a6d4e,Snowflake,Beginner,True
6612389ac478ba97b06a731a,6612383cc478ba97b06a6d4e,React,Beginner,True
6612389ac478ba97b06a731b,6612383cc478ba97b06a6d4f,PHP,Amateur,True
6612389ac478ba97b06a731c,6612383cc478ba97b06a6d4f,Snowflake,Amateur,True
6612389ac478ba97b06a731d,6612383cc478ba97b06a6d4f,Alteryx,Beginner,True
6612389ac478ba97b06a731e,6612383cc478ba97b06a6d50,PHP,Excellent,True
6612389ac478ba97b06a731f,6612383cc478ba97b06a6d50,Python,Amateur,True
6612389ac478ba97b06a7320,6612383cc478ba97b06a6d50,Power BI,Beginner,True
6612389ac478ba97b06a7321,6612383cc478ba97b06a6d51,PHP,Excellent,True
6612389ac478ba97b06a7322,6612383cc478ba97b06a6d51,Angular,Beginner,True
6612389ac478ba97b06a7323,6612383cc478ba97b06a6d51,SQL,Beginner,True
6612389ac478ba97b06a7324,6612383cc478ba97b06a6d52,AWS Lambda,Excellent,True
6612389ac478ba97b06a7325,6612383cc478ba97b06a6d52,Alteryx,Excellent,True
6612389ac478ba97b06a7326,6612383cc478ba97b06a6d52,Python,Beginner,True
6612389ac478ba97b06a7327,6612383cc478ba97b06a6d53,PHP,Excellent,True
6612389ac478ba97b06a7328,6612383cc478ba97b06a6d53,React Native,Amateur,True
6612389ac478ba97b06a7329,6612383cc478ba97b06a6d53,Snowflake,Excellent,True
6612389ac478ba97b06a732a,6612383cc478ba97b06a6d54,ADF,Amateur,True
6612389ac478ba97b06a732b,6612383cc478ba97b06a6d54,Power BI,Amateur,True
6612389ac478ba97b06a732c,6612383cc478ba97b06a6d54,PHP,Beginner,True
6612389ac478ba97b06a732d,6612383cc478ba97b06a6d55,Alteryx,Excellent,True
6612389ac478ba97b06a732e,6612383cc478ba97b06a6d55,Javascript,Beginner,True
6612389ac478ba97b06a732f,6612383cc478ba97b06a6d55,React,Amateur,True
6612389ac478ba97b06a7330,6612383cc478ba97b06a6d56,React Native,Beginner,True
6612389ac478ba97b06a7331,6612383cc478ba97b06a6d56,PHP,Beginner,True
6612389ac478ba97b06a7332,6612383cc478ba97b06a6d56,Javascript,Beginner,True
6612389ac478ba97b06a7333,6612383cc478ba97b06a6d57,Angular,Amateur,True
6612389ac478ba97b06a7334,6612383cc478ba97b06a6d57,AWS Lambda,Beginner,True
6612389ac478ba97b06a7335,6612383cc478ba97b06a6d57,Javascript,Excellent,True
6612389ac478ba97b06a7336,6612383cc478ba97b06a6d58,PHP,Excellent,True
6612389ac478ba97b06a7337,6612383cc478ba97b06a6d58,Python,Excellent,True
6612389ac478ba97b06a7338,6612383cc478ba97b06a6d58,Alteryx,Amateur,True
6612389ac478ba97b06a7339,6612383cc478ba97b06a6d59,Power BI,Excellent,True
6612389ac478ba97b06a733a,6612383cc478ba97b06a6d59,React,Amateur,True
6612389ac478ba97b06a733b,6612383cc478ba97b06a6d59,Snowflake,Beginner,True
6612389ac478ba97b06a733c,6612383cc478ba97b06a6d5a,Angular,Amateur,True
6612389ac478ba97b06a733d,6612383cc478ba97b06a6d5a,SQL,Beginner,True
6612389ac478ba97b06a733e,6612383cc478ba97b06a6d5a,React Native,Beginner,True
6612389bc478ba97b06a733f,6612383cc478ba97b06a6d5b,Alteryx,Amateur,True
6612389bc478ba97b06a7340,6612383cc478ba97b06a6d5b,AWS Lambda,Amateur,True
6612389bc478ba97b06a7341,6612383cc478ba97b06a6d5b,React Native,Amateur,True
6612389bc478ba97b06a7342,6612383cc478ba97b06a6d5c,AWS Lambda,Beginner,True
6612389bc478ba97b06a7343,6612383cc478ba97b06a6d5c,Python,Amateur,True
6612389bc478ba97b06a7344,6612383cc478ba97b06a6d5c,React Native,Amateur,True
6612389bc478ba97b06a7345,6612383dc478ba97b06a6d5d,Python,Excellent,True
6612389bc478ba97b06a7346,6612383dc478ba97b06a6d5d,Power BI,Amateur,True
6612389bc478ba97b06a7347,6612383dc478ba97b06a6d5d,Angular,Amateur,True
6612389bc478ba97b06a7348,6612383dc478ba97b06a6d5e,React Native,Amateur,True
6612389bc478ba97b06a7349,6612383dc478ba97b06a6d5e,AWS Lambda,Beginner,True
6612389bc478ba97b06a734a,6612383dc478ba97b06a6d5e,Javascript,Amateur,True
6612389bc478ba97b06a734b,6612383dc478ba97b06a6d5f,Python,Beginner,True
6612389bc478ba97b06a734c,6612383dc478ba97b06a6d5f,AWS Lambda,Excellent,True
6612389bc478ba97b06a734d,6612383dc478ba97b06a6d5f,React Native,Excellent,True
6612389bc478ba97b06a734e,6612383dc478ba97b06a6d60,PHP,Beginner,True
6612389bc478ba97b06a734f,6612383dc478ba97b06a6d60,SQL,Excellent,True
6612389bc478ba97b06a7350,6612383dc478ba97b06a6d60,AWS Lambda,Amateur,True
6612389bc478ba97b06a7351,6612383dc478ba97b06a6d61,React Native,Amateur,True
6612389bc478ba97b06a7352,6612383dc478ba97b06a6d61,Angular,Beginner,True
6612389bc478ba97b06a7353,6612383dc478ba97b06a6d61,SQL,Amateur,True
6612389bc478ba97b06a7354,6612383dc478ba97b06a6d62,React Native,Excellent,True
6612389bc478ba97b06a7355,6612383dc478ba97b06a6d62,AWS Lambda,Excellent,True
6612389bc478ba97b06a7356,6612383dc478ba97b06a6d62,ADF,Beginner,True
6612389bc478ba97b06a7357,6612383dc478ba97b06a6d63,Alteryx,Excellent,True
6612389bc478ba97b06a7358,6612383dc478ba97b06a6d63,SQL,Excellent,True
6612389bc478ba97b06a7359,6612383dc478ba97b06a6d63,React Native,Excellent,True
6612389bc478ba97b06a735a,6612383dc478ba97b06a6d64,Alteryx,Amateur,True
6612389bc478ba97b06a735b,6612383dc478ba97b06a6d64,ADF,Excellent,True
6612389bc478ba97b06a735c,6612383dc478ba97b06a6d64,React Native,Amateur,True
6612389bc478ba97b06a735d,6612383dc478ba97b06a6d65,Snowflake,Beginner,True
6612389bc478ba97b06a735e,6612383dc478ba97b06a6d65,Angular,Amateur,True
6612389bc478ba97b06a735f,6612383dc478ba97b06a6d65,Python,Excellent,True
6612389bc478ba97b06a7360,6612383dc478ba97b06a6d66,React Native,Amateur,True
6612389bc478ba97b06a7361,6612383dc478ba97b06a6d66,PHP,Excellent,True
6612389bc478ba97b06a7362,6612383dc478ba97b06a6d66,Python,Beginner,True
6612389bc478ba97b06a7363,6612383dc478ba97b06a6d67,React,Beginner,True
6612389bc478ba97b06a7364,6612383dc478ba97b06a6d67,SQL,Excellent,True
6612389bc478ba97b06a7365,6612383dc478ba97b06a6d67,Alteryx,Amateur,True
6612389bc478ba97b06a7366,6612383dc478ba97b06a6d68,Javascript,Excellent,True
6612389bc478ba97b06a7367,6612383dc478ba97b06a6d68,Alteryx,Beginner,True
6612389bc478ba97b06a7368,6612383dc478ba97b06a6d68,ADF,Amateur,True
6612389bc478ba97b06a7369,6612383dc478ba97b06a6d69,React Native,Beginner,True
6612389bc478ba97b06a736a,6612383dc478ba97b06a6d69,ADF,Amateur,True
6612389bc478ba97b06a736b,6612383dc478ba97b06a6d69,Alteryx,Beginner,True
6612389bc478ba97b06a736c,6612383dc478ba97b06a6d6a,PHP,Beginner,True
6612389bc478ba97b06a736d,6612383dc478ba97b06a6d6a,ADF,Beginner,True
6612389bc478ba97b06a736e,6612383dc478ba97b06a6d6a,React Native,Amateur,True
6612389bc478ba97b06a736f,6612383dc478ba97b06a6d6b,Javascript,Amateur,True
6612389bc478ba97b06a7370,6612383dc478ba97b06a6d6b,React Native,Excellent,True
6612389bc478ba97b06a7371,6612383dc478ba97b06a6d6b,Alteryx,Beginner,True
6612389bc478ba97b06a7372,6612383ec478ba97b06a6d6c,Alteryx,Amateur,True
6612389bc478ba97b06a7373,6612383ec478ba97b06a6d6c,Snowflake,Excellent,True
6612389bc478ba97b06a7374,6612383ec478ba97b06a6d6c,ADF,Excellent,True
6612389bc478ba97b06a7375,6612383ec478ba97b06a6d6d,React,Beginner,True
6612389bc478ba97b06a7376,6612383ec478ba97b06a6d6d,AWS Lambda,Excellent,True
6612389bc478ba97b06a7377,6612383ec478ba97b06a6d6d,Angular,Beginner,True
6612389bc478ba97b06a7378,6612383ec478ba97b06a6d6e,AWS Lambda,Beginner,True
6612389bc478ba97b06a7379,6612383ec478ba97b06a6d6e,ADF,Amateur,True
6612389bc478ba97b06a737a,6612383ec478ba97b06a6d6e,React,Beginner,True
6612389bc478ba97b06a737b,6612383ec478ba97b06a6d6f,AWS Lambda,Excellent,True
6612389bc478ba97b06a737c,6612383ec478ba97b06a6d6f,SQL,Excellent,True
6612389bc478ba97b06a737d,6612383ec478ba97b06a6d6f,Alteryx,Amateur,True
6612389bc478ba97b06a737e,6612383ec478ba97b06a6d70,Javascript,Beginner,True
6612389bc478ba97b06a737f,6612383ec478ba97b06a6d70,React Native,Beginner,True
6612389bc478ba97b06a7380,6612383ec478ba97b06a6d70,Snowflake,Beginner,True
6612389bc478ba97b06a7381,6612383ec478ba97b06a6d71,ADF,Excellent,True
6612389bc478ba97b06a7382,6612383ec478ba97b06a6d71,AWS Lambda,Amateur,True
6612389bc478ba97b06a7383,6612383ec478ba97b06a6d71,PHP,Amateur,True
6612389cc478ba97b06a7384,6612383ec478ba97b06a6d72,React,Beginner,True
6612389cc478ba97b06a7385,6612383ec478ba97b06a6d72,Snowflake,Excellent,True
6612389cc478ba97b06a7386,6612383ec478ba97b06a6d72,SQL,Amateur,True
6612389cc478ba97b06a7387,6612383ec478ba97b06a6d73,Power BI,Excellent,True
6612389cc478ba97b06a7388,6612383ec478ba97b06a6d73,React Native,Beginner,True
6612389cc478ba97b06a7389,6612383ec478ba97b06a6d73,ADF,Amateur,True
6612389cc478ba97b06a738a,6612383ec478ba97b06a6d74,Snowflake,Amateur,True
6612389cc478ba97b06a738b,6612383ec478ba97b06a6d74,AWS Lambda,Excellent,True
6612389cc478ba97b06a738c,6612383ec478ba97b06a6d74,PHP,Amateur,True
6612389cc478ba97b06a738d,6612383ec478ba97b06a6d75,React Native,Amateur,True
6612389cc478ba97b06a738e,6612383ec478ba97b06a6d75,PHP,Excellent,True
6612389cc478ba97b06a738f,6612383ec478ba97b06a6d75,React,Amateur,True
6612389cc478ba97b06a7390,6612383ec478ba97b06a6d76,Python,Amateur,True
6612389cc478ba97b06a7391,6612383ec478ba97b06a6d76,AWS Lambda,Excellent,True
6612389cc478ba97b06a7392,6612383ec478ba97b06a6d76,ADF,Amateur,True
6612389cc478ba97b06a7393,6612383ec478ba97b06a6d77,Python,Excellent,True
6612389cc478ba97b06a7394,6612383ec478ba97b06a6d77,Javascript,Amateur,True
6612389cc478ba97b06a7395,6612383ec478ba97b06a6d77,React Native,Beginner,True
6612389cc478ba97b06a7396,6612383ec478ba97b06a6d78,Snowflake,Beginner,True
6612389cc478ba97b06a7397,6612383ec478ba97b06a6d78,Alteryx,Amateur,True
6612389cc478ba97b06a7398,6612383ec478ba97b06a6d78,Angular,Amateur,True
6612389cc478ba97b06a7399,6612383ec478ba97b06a6d79,Power BI,Excellent,True
6612389cc478ba97b06a739a,6612383ec478ba97b06a6d79,Snowflake,Amateur,True
6612389cc478ba97b06a739b,6612383ec478ba97b06a6d79,Javascript,Beginner,True
6612389cc478ba97b06a739c,6612383fc478ba97b06a6d7a,SQL,Excellent,True
6612389cc478ba97b06a739d,6612383fc478ba97b06a6d7a,Javascript,Beginner,True
6612389cc478ba97b06a739e,6612383fc478ba97b06a6d7a,React Native,Excellent,True
6612389cc478ba97b06a739f,6612383fc478ba97b06a6d7b,Javascript,Excellent,True
6612389cc478ba97b06a73a0,6612383fc478ba97b06a6d7b,React,Excellent,True
6612389cc478ba97b06a73a1,6612383fc478ba97b06a6d7b,Alteryx,Beginner,True
6612389cc478ba97b06a73a2,6612383fc478ba97b06a6d7c,Python,Amateur,True
6612389cc478ba97b06a73a3,6612383fc478ba97b06a6d7c,PHP,Excellent,True
6612389cc478ba97b06a73a4,6612383fc478ba97b06a6d7c,Power BI,Beginner,True
6612389cc478ba97b06a73a5,6612383fc478ba97b06a6d7d,Angular,Amateur,True
6612389cc478ba97b06a73a6,6612383fc478ba97b06a6d7d,React Native,Beginner,True
6612389cc478ba97b06a73a7,6612383fc478ba97b06a6d7d,Power BI,Excellent,True
6612389cc478ba97b06a73a8,6612383fc478ba97b06a6d7e,React Native,Amateur,True
6612389cc478ba97b06a73a9,6612383fc478ba97b06a6d7e,Snowflake,Beginner,True
6612389cc478ba97b06a73aa,6612383fc478ba97b06a6d7e,Angular,Excellent,True
6612389cc478ba97b06a73ab,6612383fc478ba97b06a6d7f,PHP,Beginner,True
6612389cc478ba97b06a73ac,6612383fc478ba97b06a6d7f,Javascript,Beginner,True
6612389cc478ba97b06a73ad,6612383fc478ba97b06a6d7f,ADF,Excellent,True
6612389cc478ba97b06a73ae,6612383fc478ba97b06a6d80,SQL,Excellent,True
6612389cc478ba97b06a73af,6612383fc478ba97b06a6d80,Angular,Excellent,True
6612389cc478ba97b06a73b0,6612383fc478ba97b06a6d80,Python,Excellent,True
6612389cc478ba97b06a73b1,6612383fc478ba97b06a6d81,React,Amateur,True
6612389cc478ba97b06a73b2,6612383fc478ba97b06a6d81,Angular,Excellent,True
6612389cc478ba97b06a73b3,6612383fc478ba97b06a6d81,Alteryx,Amateur,True
6612389cc478ba97b06a73b4,6612383fc478ba97b06a6d82,ADF,Beginner,True
6612389cc478ba97b06a73b5,6612383fc478ba97b06a6d82,PHP,Excellent,True
6612389cc478ba97b06a73b6,6612383fc478ba97b06a6d82,Snowflake,Beginner,True
6612389cc478ba97b06a73b7,6612383fc478ba97b06a6d83,Snowflake,Beginner,True
6612389cc478ba97b06a73b8,6612383fc478ba97b06a6d83,SQL,Beginner,True
6612389cc478ba97b06a73b9,6612383fc478ba97b06a6d83,React,Excellent,True
6612389cc478ba97b06a73ba,6612383fc478ba97b06a6d84,AWS Lambda,Beginner,True
6612389cc478ba97b06a73bb,6612383fc478ba97b06a6d84,Snowflake,Excellent,True
6612389cc478ba97b06a73bc,6612383fc478ba97b06a6d84,Angular,Amateur,True
6612389dc478ba97b06a73bd,6612383fc478ba97b06a6d85,Javascript,Excellent,True
6612389dc478ba97b06a73be,6612383fc478ba97b06a6d85,ADF,Amateur,True
6612389dc478ba97b06a73bf,6612383fc478ba97b06a6d85,Python,Amateur,True
6612389dc478ba97b06a73c0,6612383fc478ba97b06a6d86,Javascript,Excellent,True
6612389dc478ba97b06a73c1,6612383fc478ba97b06a6d86,PHP,Beginner,True
6612389dc478ba97b06a73c2,6612383fc478ba97b06a6d86,Power BI,Amateur,True
6612389dc478ba97b06a73c3,66123840c478ba97b06a6d87,Angular,Excellent,True
6612389dc478ba97b06a73c4,66123840c478ba97b06a6d87,AWS Lambda,Beginner,True
6612389dc478ba97b06a73c5,66123840c478ba97b06a6d87,ADF,Amateur,True
6612389dc478ba97b06a73c6,66123840c478ba97b06a6d88,Javascript,Amateur,True
6612389dc478ba97b06a73c7,66123840c478ba97b06a6d88,Snowflake,Amateur,True
6612389dc478ba97b06a73c8,66123840c478ba97b06a6d88,PHP,Amateur,True
6612389dc478ba97b06a73c9,66123840c478ba97b06a6d89,React,Beginner,True
6612389dc478ba97b06a73ca,66123840c478ba97b06a6d89,Power BI,Amateur,True
6612389dc478ba97b06a73cb,66123840c478ba97b06a6d89,ADF,Amateur,True
6612389dc478ba97b06a73cc,66123840c478ba97b06a6d8a,Angular,Beginner,True
6612389dc478ba97b06a73cd,66123840c478ba97b06a6d8a,SQL,Amateur,True
6612389dc478ba97b06a73ce,66123840c478ba97b06a6d8a,ADF,Excellent,True
6612389dc478ba97b06a73cf,66123840c478ba97b06a6d8b,React,Beginner,True
6612389dc478ba97b06a73d0,66123840c478ba97b06a6d8b,Python,Amateur,True
6612389dc478ba97b06a73d1,66123840c478ba97b06a6d8b,Alteryx,Beginner,True
6612389dc478ba97b06a73d2,66123840c478ba97b06a6d8c,SQL,Amateur,True
6612389dc478ba97b06a73d3,66123840c478ba97b06a6d8c,Snowflake,Excellent,True
6612389dc478ba97b06a73d4,66123840c478ba97b06a6d8c,ADF,Beginner,True
6612389dc478ba97b06a73d5,66123840c478ba97b06a6d8d,Python,Beginner,True
6612389dc478ba97b06a73d6,66123840c478ba97b06a6d8d,AWS Lambda,Beginner,True
6612389dc478ba97b06a73d7,66123840c478ba97b06a6d8d,Javascript,Excellent,True
6612389dc478ba97b06a73d8,66123840c478ba97b06a6d8e,Javascript,Excellent,True
6612389dc478ba97b06a73d9,66123840c478ba97b06a6d8e,PHP,Beginner,True
6612389dc478ba97b06a73da,66123840c478ba97b06a6d8e,ADF,Beginner,True
6612389dc478ba97b06a73db,66123840c478ba97b06a6d8f,Alteryx,Amateur,True
6612389dc478ba97b06a73dc,66123840c478ba97b06a6d8f,React,Amateur,True
6612389dc478ba97b06a73dd,66123840c478ba97b06a6d8f,Power BI,Excellent,True
6612389dc478ba97b06a73de,66123840c478ba97b06a6d90,Angular,Amateur,True
6612389dc478ba97b06a73df,66123840c478ba97b06a6d90,Snowflake,Beginner,True
6612389dc478ba97b06a73e0,66123840c478ba97b06a6d90,Power BI,Amateur,True
6612389dc478ba97b06a73e1,66123840c478ba97b06a6d91,Power BI,Amateur,True
6612389dc478ba97b06a73e2,66123840c478ba97b06a6d91,Javascript,Excellent,True
6612389dc478ba97b06a73e3,66123840c478ba97b06a6d91,Angular,Beginner,True
6612389ec478ba97b06a73e4,66123840c478ba97b06a6d92,React Native,Amateur,True
6612389ec478ba97b06a73e5,66123840c478ba97b06a6d92,PHP,Beginner,True
6612389ec478ba97b06a73e6,66123840c478ba97b06a6d92,Snowflake,Amateur,True
6612389ec478ba97b06a73e7,66123840c478ba97b06a6d93,React Native,Excellent,True
6612389ec478ba97b06a73e8,66123840c478ba97b06a6d93,Alteryx,Excellent,True
6612389ec478ba97b06a73e9,66123840c478ba97b06a6d93,ADF,Beginner,True
6612389ec478ba97b06a73ea,66123840c478ba97b06a6d94,AWS Lambda,Amateur,True
6612389ec478ba97b06a73eb,66123840c478ba97b06a6d94,Javascript,Beginner,True
6612389ec478ba97b06a73ec,66123840c478ba97b06a6d94,ADF,Amateur,True
6612389ec478ba97b06a73ed,66123841c478ba97b06a6d95,ADF,Beginner,True
6612389ec478ba97b06a73ee,66123841c478ba97b06a6d95,Python,Excellent,True
6612389ec478ba97b06a73ef,66123841c478ba97b06a6d95,React,Excellent,True
6612389ec478ba97b06a73f0,66123841c478ba97b06a6d96,PHP,Amateur,True
6612389ec478ba97b06a73f1,66123841c478ba97b06a6d96,Python,Amateur,True
6612389ec478ba97b06a73f2,66123841c478ba97b06a6d96,SQL,Beginner,True
6612389ec478ba97b06a73f3,66123841c478ba97b06a6d97,Snowflake,Amateur,True
6612389ec478ba97b06a73f4,66123841c478ba97b06a6d97,React Native,Excellent,True
6612389ec478ba97b06a73f5,66123841c478ba97b06a6d97,Python,Beginner,True
6612389ec478ba97b06a73f6,66123841c478ba97b06a6d98,React Native,Beginner,True
6612389ec478ba97b06a73f7,66123841c478ba97b06a6d98,Alteryx,Beginner,True
6612389ec478ba97b06a73f8,66123841c478ba97b06a6d98,ADF,Amateur,True
6612389ec478ba97b06a73f9,66123841c478ba97b06a6d99,PHP,Amateur,True
6612389ec478ba97b06a73fa,66123841c478ba97b06a6d99,AWS Lambda,Excellent,True
6612389ec478ba97b06a73fb,66123841c478ba97b06a6d99,SQL,Beginner,True
6612389ec478ba97b06a73fc,66123841c478ba97b06a6d9a,Power BI,Excellent,True
6612389ec478ba97b06a73fd,66123841c478ba97b06a6d9a,Snowflake,Beginner,True
6612389ec478ba97b06a73fe,66123841c478ba97b06a6d9a,AWS Lambda,Beginner,True
6612389ec478ba97b06a73ff,66123841c478ba97b06a6d9b,Python,Excellent,True
6612389ec478ba97b06a7400,66123841c478ba97b06a6d9b,React Native,Beginner,True
6612389ec478ba97b06a7401,66123841c478ba97b06a6d9b,Power BI,Excellent,True
6612389ec478ba97b06a7402,66123841c478ba97b06a6d9c,Power BI,Excellent,True
6612389ec478ba97b06a7403,66123841c478ba97b06a6d9c,React Native,Amateur,True
6612389ec478ba97b06a7404,66123841c478ba97b06a6d9c,ADF,Excellent,True
6612389ec478ba97b06a7405,66123841c478ba97b06a6d9d,Angular,Excellent,True
6612389ec478ba97b06a7406,66123841c478ba97b06a6d9d,React,Amateur,True
